"filename","subcorpus","code","huni.chars","hrate.chars","huni.strings","hrate.strings","ttr.chars","ttr.strings","rm.chars"
"tur_nfi_54.txt","tur","tur_nfi_54",4.27595383236132,2.90202560008263,6.50385618977472,"5.06933561238398",0.310344827586207,0.93,0
"cmn_nfi_274.txt","cmn","cmn_nfi_274",6.11757733245884,4.59979124364661,4.77218615095955,"2.87565082729235",0.824175824175824,0.707317073170732,0.125
"heb_nfi_1043.txt","heb","heb_nfi_1043",4.54644204629805,3.22431279426549,6.37630731475309,"4.77336434405769",0.36046511627907,0.87,0.0363636363636364
"fra_fic_103.txt","fra","fra_fic_103",3.85772512709523,2.11669200787657,5.91001540992218,"4.32897985832003",0.22093023255814,0.7,0.0298507462686567
"ell_fic_49.txt","ell","ell_fic_49",4.76650283908485,3.22206736694931,6.16511315996545,"4.63822428787729",0.404761904761905,0.81,0
"eus_nfi_630.txt","eus","eus_nfi_630",4.01080865564942,2.70888978961458,6.51630731475309,"4.99377924861676",0.25,0.94,0.0144927536231884
"tha_nfi_919.txt","tha","tha_nfi_919",5.05871764764802,3.71068053765508,5.28540221886225,"3.94454132639208",0.395833333333333,1,0
"spa_nfi_1260.txt","spa","spa_nfi_1260",4.87219141716315,3.38570303712987,5.87350056537815,"4.53222781284671",0.44047619047619,0.73,0.0212765957446809
"tur_nfi_1365.txt","tur","tur_nfi_1365",4.46866268177058,2.87960157492345,6.52385618977473,"4.94839518186538",0.322222222222222,0.94,0
"rus_nfi_209.txt","rus","rus_nfi_209",4.59599134216808,3.19418159415417,6.27266203498709,"4.82850723499084",0.364705882352941,0.85,0
"deu_nfi_1407.txt","deu","deu_nfi_1407",4.38024197243117,3.01075266885369,6.32021091000872,"4.85387662822186",0.341176470588235,0.86,0.0714285714285714
"rus_nfi_476.txt","rus","rus_nfi_476",4.03313826935963,2.76073809808564,5.79581689775347,"4.38401110945216",0.27710843373494,0.792207792207792,0.0666666666666667
"vma_con_7.txt","vma","vma_con_7",3.54407815739029,2.27400053715069,4.17830551651227,"3.61871619009636",0.208791208791209,0.714285714285714,0.0833333333333333
"ell_nfi_1045.txt","ell","ell_nfi_1045",4.80874255439286,3.57041265630289,6.09101406462328,"4.83421793401034",0.435294117647059,0.8,0.0208333333333333
"heb_nfi_1145.txt","heb","heb_nfi_1145",4.06462234227635,2.83485954584549,5.47313287785597,"4.16004963457289",0.289156626506024,0.75,0.0508474576271186
"deu_nfi_866.txt","deu","deu_nfi_866",4.55244270379382,3.06099903491411,6.38385618977472,"4.82836720597407",0.36046511627907,0.88,0.0909090909090909
"fra_nfi_31.txt","fra","fra_nfi_31",4.32916667128922,2.94331228705698,5.95001540992218,"4.42232484043282",0.313953488372093,0.73,0.101694915254237
"fin_nfi_2259.txt","fin","fin_nfi_2259",4.07952223806259,2.77404864422395,6.00890204908215,"4.60329102414029",0.255555555555556,0.929577464788732,0.0597014925373134
"tha_nfi_710.txt","tha","tha_nfi_710",4.91657997914387,3.59468247877515,4.58496250072116,"3.29323572579585",0.373737373737374,1,0
"heb_nfi_995.txt","heb","heb_nfi_995",4.35641060219836,2.91445395656836,5.88155252094665,"4.44795290588781",0.294117647058824,0.851351351351351,0.0166666666666667
"heb_nfi_1158.txt","heb","heb_nfi_1158",4.32140292091208,2.94802610609731,6.30120956470982,"4.84983439796462",0.289156626506024,0.87,0.0508474576271186
"rus_nfi_1034.txt","rus","rus_nfi_1034",4.57812026073717,3.03591637903029,6.32021091000872,"4.74977326763912",0.365853658536585,0.86,0.0961538461538462
"heb_nfi_77.txt","heb","heb_nfi_77",4.2045278904365,2.90997721131447,5.59182619035165,"4.34413002191641",0.282352941176471,0.76,0.114754098360656
"deu_nfi_51.txt","deu","deu_nfi_51",4.07442189415688,2.82046144560006,6.22775978503036,"4.74816409300401",0.297619047619048,0.82,0.0169491525423729
"fin_nfi_283.txt","fin","fin_nfi_283",4.19231900974336,2.88896236758248,5.60726445547838,"4.31140149621413",0.277777777777778,0.870967741935484,0.0461538461538462
"spa_fic_68.txt","spa","spa_fic_68",4.26240777690919,3.04358004243275,5.94901675522108,"4.48078602165878",0.301204819277108,0.75,0.0172413793103448
"jpn_nfi_371.txt","jpn","jpn_nfi_371",5.59669923592798,4.32942114965248,3.86427020932308,"3.29613338987309",0.623655913978495,0.678571428571429,0.142857142857143
"heb_nfi_522.txt","heb","heb_nfi_522",3.95853692126148,2.55360159809276,5.75914285931363,"3.98214425811293",0.24390243902439,0.734939759036145,0.0483870967741935
"spa_nfi_405.txt","spa","spa_nfi_405",4.49858300093627,2.92622318604627,6.08611181466655,"4.45510784856747",0.348837209302326,0.75,0.107142857142857
"fin_nfi_2319.txt","fin","fin_nfi_2319",4.12295425733045,2.83467148513396,6.40385618977472,"4.76696114777712",0.280898876404494,0.89,0.09375
"fin_nfi_1345.txt","fin","fin_nfi_1345",4.16444869543728,2.90673247676441,5.61660168478274,"4.14467968376656",0.279569892473118,0.896551724137931,0.0895522388059701
"jpn_nfi_386.txt","jpn","jpn_nfi_386",6.06497205859554,4.515262744401,4.70043971814109,"3.39930589719293",0.76530612244898,1,0
"fin_nfi_2175.txt","fin","fin_nfi_2175",4.03641252352296,2.82532227053217,6.44875843973146,"4.89105768587417",0.241758241758242,0.91,0.101449275362319
"deu_nfi_308.txt","deu","deu_nfi_308",4.12640207451525,2.79369203351933,6.30611181466655,"4.85182469782022",0.294117647058824,0.85,0.0166666666666667
