"filename","subcorpus","code","huni.chars","hrate.chars","huni.strings","hrate.strings","ttr.chars","ttr.strings","rm.chars"
"ind_nfi_79.txt","ind","ind_nfi_79",4.24020468223398,3.02722537534545,5.4872621998054,"4.08338436405792",0.304347826086957,0.886792452830189,0.015625
"ind_nfi_790.txt","ind","ind_nfi_790",4.17727172158716,2.88998004066995,5.94120956470982,"4.50493024308631",0.303370786516854,0.74,0
"ind_nfi_791.txt","ind","ind_nfi_791",4.54448785458049,3.14254687926834,5.45073063472849,"4.27439798661948",0.352941176470588,0.64367816091954,0.0909090909090909
"ind_nfi_792.txt","ind","ind_nfi_792",3.77827219809891,2.76472149467595,6.35440601754044,"4.77525019245174",0.224719101123595,0.877551020408163,0.0144927536231884
"ind_nfi_793.txt","ind","ind_nfi_793",4.00650586619212,2.73116712683986,6.16120956470982,"4.55376850854485",0.284090909090909,0.78,0.0317460317460317
"ind_nfi_794.txt","ind","ind_nfi_794",4.83751553070581,3.20371489611888,5.5402404191467,"3.93493645189967",0.44047619047619,0.670731707317073,0
"ind_nfi_795.txt","ind","ind_nfi_795",4.14929357218329,2.84962666075342,6.09756428494382,"4.49032116523321",0.272727272727273,0.76,0.046875
"ind_nfi_796.txt","ind","ind_nfi_796",3.97238595742797,2.69628560592754,6.47630731475309,"5.03923668086072",0.269662921348315,0.92,0.0461538461538462
"ind_nfi_797.txt","ind","ind_nfi_797",4.24134515212832,2.74540087845832,6.35630731475309,"4.77897709472818",0.298850574712644,0.86,0.0163934426229508
"ind_nfi_798.txt","ind","ind_nfi_798",4.66064264366221,3.22674499953901,5.96783134577732,"4.46937298668304",0.377777777777778,0.87012987012987,0.0178571428571429
"ind_nfi_799.txt","ind","ind_nfi_799",4.61442525813315,3.1167056716598,5.79592199035723,"4.52772647290553",0.386363636363636,0.876712328767123,0
"ind_nfi_8.txt","ind","ind_nfi_8",4.22997792463642,2.77236778984788,5.95166105359762,"4.56562185411345",0.282608695652174,0.857142857142857,0.0606060606060606
"ind_nfi_80.txt","ind","ind_nfi_80",4.19037883025069,2.9040274435895,6.44875843973146,"4.95221478627974",0.3,0.91,0
"ind_nfi_800.txt","ind","ind_nfi_800",4.43610924948215,3.0572364793884,5.61771278836641,"4.52726431393314",0.329545454545455,0.788732394366197,0
"ind_nfi_801.txt","ind","ind_nfi_801",4.15746495711409,2.75937265507569,5.79862319040934,"4.53694772210692",0.3,0.813333333333333,0
"ind_nfi_802.txt","ind","ind_nfi_802",4.28994109022454,2.82610350445512,5.77524014098289,"4.00373186254547",0.314606741573034,0.808219178082192,0.0819672131147541
"ind_nfi_803.txt","ind","ind_nfi_803",4.8869880518539,3.37985900118795,6.14875843973145,"4.55377166659523",0.465116279069767,0.79,0
"ind_nfi_804.txt","ind","ind_nfi_804",4.37504614175979,3.08699149447605,6.24734134523069,"4.73742954457292",0.329545454545455,0.84,0.0508474576271186
"ind_nfi_805.txt","ind","ind_nfi_805",4.54905787661354,3.10589347376896,6.24875843973146,"4.62940047648525",0.359550561797753,0.83,0.0350877192982456
"ind_nfi_806.txt","ind","ind_nfi_806",4.11062223001345,2.83191286286295,6.12611181466655,"4.56556656547297",0.275862068965517,0.77,0
"ind_nfi_807.txt","ind","ind_nfi_807",3.83928810740571,2.55816768642174,5.97591631458001,"4.48136995873535",0.235294117647059,0.74,0.0307692307692308
"ind_nfi_808.txt","ind","ind_nfi_808",4.11062223001345,2.83191286286295,6.06511315996545,"4.4348490121214",0.275862068965517,0.75,0
"ind_nfi_809.txt","ind","ind_nfi_809",4.73267474898414,3.24567250103865,5.89656563024272,"4.35116333093214",0.418604651162791,0.72,0.06
"ind_nfi_81.txt","ind","ind_nfi_81",4.6888682099665,2.78983482250369,4.35256754952407,"2.68916761754646",0.36046511627907,0.45679012345679,0.0181818181818182
"ind_nfi_810.txt","ind","ind_nfi_810",4.41021696710885,2.97022964941714,6.25366068968819,"4.79472872459989",0.348837209302326,0.82,0.0357142857142857
"ind_nfi_811.txt","ind","ind_nfi_811",4.77602114560477,3.33008519938966,6.04146788019945,"4.54340415081661",0.393258426966292,0.75,0.0740740740740741
"ind_nfi_812.txt","ind","ind_nfi_812",4.37647923732224,2.89985129235885,5.75,"4.34422662740524",0.333333333333333,0.890625,0
