"filename","corpus","subcorpus","huni.chars","hrate.chars","ttr.chars","rm.chars"
"heb_nfi_124.txt","writing","teddi",2.92192809488736,1.75949024033276,0.8,0
"pes_nfi_82.txt","writing","teddi",2.72192809488736,1.57526533161915,0.7,0
"fin_nfi_2260.txt","writing","teddi",3.12192809488736,2.01300970672733,0.9,0
"rus_nfi_264.txt","writing","teddi",3.32192809488736,2.0791061114717,1,NA
"heb_nfi_223.txt","writing","teddi",3.32192809488736,1.8802421152967,1,NA
"ind_nfi_855.txt","writing","teddi",3.12192809488736,1.89136173636352,0.9,0
"ell_fic_42.txt","writing","teddi",2.92192809488736,1.72526533161915,0.8,0
"jpn_nfi_913.txt","writing","teddi",3.32192809488736,2.1791061114717,1,NA
"cmn_nfi_661.txt","writing","teddi",3.12192809488736,2.03873836536882,0.9,1
"deu_nfi_1230.txt","writing","teddi",3.32192809488736,2.06300970672733,1,NA
"pes_nfi_630.txt","writing","teddi",3.12192809488736,1.9291061114717,0.9,0
"ell_nfi_1383.txt","writing","teddi",3.32192809488736,2.0291061114717,1,NA
"kat_nfi_159.txt","writing","teddi",2.92192809488736,1.85451345665521,0.8,0
"deu_fic_36.txt","writing","teddi",2.92192809488736,1.79691330198296,0.8,0
"ind_nfi_261.txt","writing","teddi",2.72192809488736,1.56414571055233,0.7,0
"jpn_nfi_730.txt","writing","teddi",2.92192809488736,2.02060986139958,0.8,0
"kor_nfi_591.txt","writing","teddi",2.84643934467102,1.76300970672733,0.8,0
"rus_nfi_197.txt","writing","teddi",2.32192809488736,1.42243324826178,0.6,0
"fin_nfi_80.txt","writing","teddi",2.72192809488736,1.72264196062445,0.7,0.333333333333333
"ell_nfi_1034.txt","writing","teddi",3.12192809488736,1.91300970672733,0.9,0
"ell_nfi_407.txt","writing","teddi",3.12192809488736,1.91300970672733,0.9,0
"tur_nfi_1229.txt","writing","teddi",3.32192809488736,2.04985798643564,1,NA
"rus_nfi_653.txt","writing","teddi",2.64643934467102,1.6176651769469,0.7,0.333333333333333
"vie_nfi_18.txt","writing","teddi",3.12192809488736,1.89691330198296,0.9,1
"heb_nfi_1595.txt","writing","teddi",3.32192809488736,2.0291061114717,1,NA
"deu_nfi_794.txt","writing","teddi",3.12192809488736,1.89691330198296,0.9,0
"eus_nfi_213.txt","writing","teddi",2.64643934467102,1.59804930580796,0.7,0
"tur_nfi_606.txt","writing","teddi",3.32192809488736,2.0791061114717,1,NA
"tur_nfi_837.txt","writing","teddi",3.12192809488736,1.88376158169127,0.9,0
"vie_nfi_767.txt","writing","teddi",3.12192809488736,1.88376158169127,0.9,0
"fin_nfi_1616.txt","writing","teddi",2.84643934467102,1.75654555588008,0.8,0
"tur_nfi_1743.txt","writing","teddi",3.32192809488736,2.0291061114717,1,NA
"ind_nfi_791.txt","writing","teddi",3.32192809488736,2.02060986139958,1,NA
"rus_nfi_1188.txt","writing","teddi",2.84643934467102,1.98873836536882,0.8,1
"kor_nfi_250.txt","writing","teddi",2.84643934467102,1.80451345665521,0.8,0
"fin_nfi_18.txt","writing","teddi",3.32192809488736,2.02060986139958,1,NA
"kor_nfi_226.txt","writing","teddi",2.84643934467102,1.87264196062445,0.8,0
"jpn_nfi_916.txt","writing","teddi",3.12192809488736,2.1791061114717,0.9,1
"fin_nfi_1383.txt","writing","teddi",2.44643934467102,1.62526533161915,0.6,0
"fin_nfi_1692.txt","writing","teddi",2.72192809488736,1.60916892687479,0.7,0
"tha_nfi_922.txt","writing","teddi",2.72192809488736,1.8664075319874,0.7,0
"cmn_nfi_516.txt","writing","teddi",3.32192809488736,2.1791061114717,1,NA
"jpn_pro_1.txt","writing","teddi",3.32192809488736,2.1791061114717,1,NA
"tur_nfi_1890.txt","writing","teddi",3.12192809488736,1.88873836536882,0.9,0
"ell_nfi_1043.txt","writing","teddi",2.92192809488736,1.87264196062445,0.8,0
"pes_nfi_108.txt","writing","teddi",2.72192809488736,1.49396183750089,0.7,0
"rus_nfi_1222.txt","writing","teddi",3.32192809488736,2.0791061114717,1,NA
"vie_nfi_829.txt","writing","teddi",3.12192809488736,1.88376158169127,0.9,0
"vie_nfi_624.txt","writing","teddi",3.12192809488736,1.88376158169127,0.9,0
"rus_nfi_585.txt","writing","teddi",3.32192809488736,2.02060986139958,1,NA
"heb_nfi_372.txt","writing","teddi",2.44643934467102,1.52106300220698,0.6,0
"pes_nfi_1121.txt","writing","teddi",2.92192809488736,1.72526533161915,0.8,0
"spa_nfi_63.txt","writing","teddi",3.12192809488736,1.8802421152967,0.9,0
"spa_nfi_470.txt","writing","teddi",2.92192809488736,1.86300970672733,0.8,0
"fra_nfi_986.txt","writing","teddi",2.92192809488736,1.75451345665521,0.8,0.5
"eus_nfi_138.txt","writing","teddi",3.12192809488736,1.90451345665521,0.9,0
"tur_nfi_1001.txt","writing","teddi",3.12192809488736,1.89691330198296,0.9,0
"fin_nfi_193.txt","writing","teddi",3.12192809488736,2.04985798643564,0.9,0
"fin_nfi_543.txt","writing","teddi",2.92192809488736,1.78376158169127,0.8,0.5
"fin_nfi_1856.txt","writing","teddi",2.92192809488736,1.75654555588008,0.8,1
"vie_nfi_400.txt","writing","teddi",3.12192809488736,1.9291061114717,0.9,0
"fra_nfi_848.txt","writing","teddi",2.72192809488736,1.52526533161915,0.7,0
"tur_nfi_1196.txt","writing","teddi",2.64643934467102,1.60654555588008,0.7,0
"fin_nfi_2309.txt","writing","teddi",2.92192809488736,1.75099399026064,0.8,0.5
"eus_nfi_502.txt","writing","teddi",3.12192809488736,1.89691330198296,0.9,0
"spa_nfi_684.txt","writing","teddi",3.12192809488736,1.97060986139958,0.9,0
