"filename","corpus","subcorpus","huni.chars","hrate.chars","ttr.chars","rm.chars"
"animal_bhg_0001.txt","non-writing","animal",3.49475141064769,2.77431328629116,0.18,0
"animal_bhg_0002.txt","non-writing","animal",2.98839592189461,2.82595671373597,0.18,0.0121951219512195
"animal_bhg_0003.txt","non-writing","animal",3.47178288617098,2.92263345881407,0.21,0
"animal_bhg_0004.txt","non-writing","animal",3.06104250538515,2.68291834877035,0.15,0.0117647058823529
"animal_bhg_0005.txt","non-writing","animal",3.46414806286552,2.95070390736507,0.21,0.0126582278481013
"animal_bhg_0006.txt","non-writing","animal",2.55425398526416,2.73086535135561,0.15,0.0705882352941176
"animal_bhg_0007.txt","non-writing","animal",3.38439578625112,2.97262947225276,0.19,0.0493827160493827
"animal_bhg_0008.txt","non-writing","animal",3.27068769108202,2.90047437086195,0.18,0.0121951219512195
"animal_bhg_0009.txt","non-writing","animal",3.16971159325688,2.69534845853806,0.16,0.0119047619047619
"animal_bhg_0010.txt","non-writing","animal",3.18648963604117,2.81111309951122,0.17,0.0120481927710843
"animal_cad_0001.txt","non-writing","animal",2.12521276604129,1.83305845670892,0.166666666666667,0.366666666666667
"animal_cad_0002.txt","non-writing","animal",1.90990108986068,1.40555656161055,0.04,0.625
"animal_cav_0001.txt","non-writing","animal",3.27827765216326,2.85995198887692,0.18,0.0121951219512195
"animal_cav_0002.txt","non-writing","animal",3.32033041589371,2.71675626888433,0.15,0
"animal_cav_0003.txt","non-writing","animal",3.20079381841153,2.75828660159638,0.16,0.0119047619047619
"animal_cav_0004.txt","non-writing","animal",2.72778069915238,2.09935414717917,0.434782608695652,0.153846153846154
"animal_cav_0005.txt","non-writing","animal",2.83205814967709,2.61047533232025,0.11,0
"animal_cav_0006.txt","non-writing","animal",2.37371826244274,2.4397871341392,0.07,0
"animal_cav_0007.txt","non-writing","animal",2.69919834670499,1.97558937806846,0.25,0
"animal_cav_0008.txt","non-writing","animal",3.06785004245643,2.67951651269986,0.14,0.0116279069767442
"animal_cav_0009.txt","non-writing","animal",3.23629413595463,2.77156785713988,0.16,0.0357142857142857
"animal_cth_0001.txt","non-writing","animal",2.7534322124589,2.23021140546006,0.09,0
"animal_cth_0002.txt","non-writing","animal",3.12501673333116,2.72847402407529,0.2,0.0125
"animal_cth_0003.txt","non-writing","animal",2.70579167980004,2.42110624416036,0.12,0.0681818181818182
"animal_cth_0004.txt","non-writing","animal",2.72198303543491,2.3663867704226,0.12,0.0454545454545455
"animal_cth_0005.txt","non-writing","animal",3.04516152740944,2.5633772519895,0.15,0.0235294117647059
"animal_cth_0006.txt","non-writing","animal",2.5980158562571,2.38931994543814,0.11,0.0449438202247191
"animal_cth_0007.txt","non-writing","animal",2.89585125491403,2.49642810757445,0.14,0
"animal_cth_0008.txt","non-writing","animal",3.0852531260333,2.51698075979517,0.14,0.0116279069767442
"animal_cth_0009.txt","non-writing","animal",2.74650623017666,2.4917413500893,0.13,0.0114942528735632
"animal_cth_0010.txt","non-writing","animal",2.97424653518228,2.38713990888486,0.12,0.0113636363636364
"animal_cth_0011.txt","non-writing","animal",2.93459428472331,2.64140975663898,0.17,0.0120481927710843
"animal_zfi_0001.txt","non-writing","animal",2.62974932938785,2.46634522777811,0.290322580645161,0
"heraldics_bla_0001.txt","non-writing","heraldics",4.26804719093831,3.04558098004186,0.26,0.0135135135135135
"heraldics_bla_0002.txt","non-writing","heraldics",4.34159351100563,3.0460645610121,0.28,0.0277777777777778
"morse_moc_0001.txt","non-writing","morse",1.7752863055179,2.24174273424308,0.04,0.239583333333333
"morse_moc_0002.txt","non-writing","morse",1.68193851413098,2.2511064310759,0.04,0.21875
"morse_moc_0003.txt","non-writing","morse",1.76138492710627,2.22032619042447,0.04,0.197916666666667
"natural_dna_0001.txt","non-writing","natural",1.8895490535693,1.59337839949415,0.04,0.3125
"natural_dna_0002.txt","non-writing","natural",1.93540702627952,1.54277577683409,0.04,0.21875
"natural_dna_0003.txt","non-writing","natural",1.93498502604169,1.53986540977036,0.04,0.333333333333333
"natural_dna_0004.txt","non-writing","natural",1.97479333885069,1.57236633329116,0.04,0.270833333333333
"natural_dna_0005.txt","non-writing","natural",1.95279930274459,1.59304237822458,0.04,0.333333333333333
"natural_dna_0006.txt","non-writing","natural",1.85999380494345,1.55590136969666,0.04,0.354166666666667
"natural_dna_0007.txt","non-writing","natural",1.88253796994334,1.4900495844656,0.04,0.364583333333333
"natural_dna_0008.txt","non-writing","natural",1.51201537981876,1.08887220183161,0.04,0.604166666666667
"natural_dna_0009.txt","non-writing","natural",1.93464890051252,1.58446000668931,0.04,0.229166666666667
"natural_dna_0010.txt","non-writing","natural",1.95435555905271,1.61161735419602,0.04,0.322916666666667
"natural_dna_0011.txt","non-writing","natural",1.99248298002114,1.5456395152239,0.04,0.208333333333333
"natural_dna_0012.txt","non-writing","natural",1.80819042164151,1.42408954150175,0.04,0.302083333333333
"natural_dna_0013.txt","non-writing","natural",1.94566867477125,1.52140483378798,0.04,0.25
"natural_dna_0014.txt","non-writing","natural",1.87970275882881,1.57763844135108,0.04,0.364583333333333
"natural_dna_0015.txt","non-writing","natural",1.87293876935311,1.60499569142422,0.04,0.34375
"natural_dna_0016.txt","non-writing","natural",1.68361450774062,1.22517299324865,0.04,0.447916666666667
"natural_dna_0017.txt","non-writing","natural",1.45975543834447,0.474572657983541,0.03,0.56701030927835
"natural_dna_0018.txt","non-writing","natural",1.92002951031332,1.59123815677213,0.04,0.333333333333333
"natural_dna_0019.txt","non-writing","natural",1.45739931022753,0.94220107190833,0.03,0.525773195876289
"natural_dna_0020.txt","non-writing","natural",1.45771746913015,0.748083276718923,0.03,0.587628865979381
"natural_dna_0021.txt","non-writing","natural",1.55936543949395,1.17676200420581,0.04,0.572916666666667
"natural_dna_0022.txt","non-writing","natural",1.69570831606101,1.43280298073283,0.04,0.364583333333333
"natural_dna_0023.txt","non-writing","natural",1.51251202547459,0.940601464910626,0.04,0.604166666666667
"natural_dna_0024.txt","non-writing","natural",1.85512995663752,1.53329707290718,0.04,0.375
"natural_dna_0025.txt","non-writing","natural",1.99072694751683,1.57208812364839,0.04,0.270833333333333
"natural_dna_0026.txt","non-writing","natural",1.9897169929123,1.58818554297496,0.04,0.260416666666667
