"filename","corpus","subcorpus","num.char","chunk.num","huni.chars","hrate.chars","ttr.chars","rm.chars"
"10_non-writing_animal_bhg_0007.txt","non-writing","animal","10",7,2.17095059445467,1.37992080183873,0.5,0.2
"10_non-writing_animal_bhg_0007.txt","non-writing","animal","10",8,2.64643934467102,1.74691330198296,0.7,0
"10_non-writing_animal_bhg_0007.txt","non-writing","animal","10",9,2.12192809488736,1.49339383558839,0.5,0
"10_non-writing_animal_bhg_0007.txt","non-writing","animal","10",10,2.17095059445467,1.38955305573585,0.5,0
"10_non-writing_animal_bhg_0008.txt","non-writing","animal","10",1,2.17095059445467,1.3960172065831,0.5,0
"10_non-writing_animal_bhg_0008.txt","non-writing","animal","10",2,2.37095059445467,1.70451345665521,0.6,0
"10_non-writing_animal_bhg_0008.txt","non-writing","animal","10",3,2.32192809488736,1.69339383558839,0.6,0.25
"10_non-writing_animal_bhg_0008.txt","non-writing","animal","10",4,2.17095059445467,1.3960172065831,0.5,0
"10_non-writing_animal_bhg_0008.txt","non-writing","animal","10",5,2.64643934467102,1.77264196062445,0.7,0
"10_non-writing_animal_bhg_0008.txt","non-writing","animal","10",6,2.32192809488736,1.57585271192349,0.6,0
"10_non-writing_animal_bhg_0008.txt","non-writing","animal","10",7,2.44643934467102,1.52992080183873,0.6,0
"10_non-writing_animal_bhg_0008.txt","non-writing","animal","10",8,2.37095059445467,1.62526533161915,0.6,0
"10_non-writing_animal_bhg_0008.txt","non-writing","animal","10",9,2.32192809488736,1.57585271192349,0.6,0
"10_non-writing_animal_bhg_0008.txt","non-writing","animal","10",10,2.64643934467102,1.67174586522458,0.7,0
"10_non-writing_animal_bhg_0009.txt","non-writing","animal","10",1,2.44643934467102,1.5460172065831,0.6,0
"10_non-writing_animal_bhg_0009.txt","non-writing","animal","10",2,2.64643934467102,1.77264196062445,0.7,0.333333333333333
"10_non-writing_animal_bhg_0009.txt","non-writing","animal","10",3,2.32192809488736,1.61414571055233,0.6,0
"10_non-writing_animal_bhg_0009.txt","non-writing","animal","10",4,2.44643934467102,1.5460172065831,0.6,0
"10_non-writing_animal_bhg_0009.txt","non-writing","animal","10",5,2.64643934467102,1.78376158169127,0.7,0
"10_non-writing_animal_bhg_0009.txt","non-writing","animal","10",6,2.04643934467102,1.42642297384579,0.5,0
"10_non-writing_animal_bhg_0009.txt","non-writing","animal","10",7,2.24643934467102,1.28546558742878,0.5,0
"10_non-writing_animal_bhg_0009.txt","non-writing","animal","10",8,2.44643934467102,1.64339383558839,0.6,0
"10_non-writing_animal_bhg_0009.txt","non-writing","animal","10",9,2.12192809488736,1.46471597247463,0.5,0
"10_non-writing_animal_bhg_0009.txt","non-writing","animal","10",10,2.37095059445467,1.50564946048022,0.6,0
"10_non-writing_animal_bhg_0010.txt","non-writing","animal","10",1,2.37095059445467,1.50564946048022,0.6,0
"10_non-writing_animal_bhg_0010.txt","non-writing","animal","10",2,2.64643934467102,1.81300970672733,0.7,0
"10_non-writing_animal_bhg_0010.txt","non-writing","animal","10",3,2.12192809488736,1.41924922847184,0.5,0
"10_non-writing_animal_bhg_0010.txt","non-writing","animal","10",4,2.17095059445467,1.35564946048022,0.5,0
"10_non-writing_animal_bhg_0010.txt","non-writing","animal","10",5,2.64643934467102,1.81300970672733,0.7,0
"10_non-writing_animal_bhg_0010.txt","non-writing","animal","10",6,2.32192809488736,1.62321222254675,0.6,0
"10_non-writing_animal_bhg_0010.txt","non-writing","animal","10",7,2.64643934467102,1.67174586522458,0.7,0
"10_non-writing_animal_bhg_0010.txt","non-writing","animal","10",8,2.37095059445467,1.62526533161915,0.6,0
"10_non-writing_animal_bhg_0010.txt","non-writing","animal","10",9,2.52192809488736,1.77264196062445,0.7,0
"10_non-writing_animal_bhg_0010.txt","non-writing","animal","10",10,1.89546184423832,1.23955305573585,0.4,0.166666666666667
"10_non-writing_animal_cad_0001.txt","non-writing","animal","10",1,1.92192809488736,1.47526533161915,0.4,0
"10_non-writing_animal_cad_0001.txt","non-writing","animal","10",2,2.17095059445467,1.51880118077191,0.5,0.2
"10_non-writing_animal_cad_0001.txt","non-writing","animal","10",3,0.468995593589281,0.859174019982253,0.2,0.875
"10_non-writing_animal_cad_0002.txt","non-writing","animal","10",1,1.84643934467102,1.22571847242655,0.4,0.666666666666667
"10_non-writing_animal_cad_0002.txt","non-writing","animal","10",2,1.84643934467102,1.37047012529333,0.4,0.333333333333333
"10_non-writing_animal_cad_0002.txt","non-writing","animal","10",3,1.76096404744368,1.31471597247463,0.4,0.5
"10_non-writing_animal_cad_0002.txt","non-writing","animal","10",4,1.57095059445467,1.15886021177926,0.3,0.428571428571429
"10_non-writing_animal_cad_0002.txt","non-writing","animal","10",5,1,0.984187587487725,0.2,0.875
"10_non-writing_animal_cad_0002.txt","non-writing","animal","10",6,1.92192809488736,1.38546784743857,0.4,0.833333333333333
"10_non-writing_animal_cad_0002.txt","non-writing","animal","10",7,0,0.645261023500736,0.1,1
"10_non-writing_animal_cad_0002.txt","non-writing","animal","10",8,0.881290899230693,0.976097140368221,0.2,0.875
"10_non-writing_animal_cad_0002.txt","non-writing","animal","10",9,0.970950594454669,1.0046120867432,0.2,1
"10_non-writing_animal_cad_0002.txt","non-writing","animal","10",10,1.57095059445467,1.32118521642935,0.4,1
"10_non-writing_animal_cav_0001.txt","non-writing","animal","10",1,2.17095059445467,1.35564946048022,0.5,0
"10_non-writing_animal_cav_0001.txt","non-writing","animal","10",2,2.37095059445467,1.62526533161915,0.6,0
"10_non-writing_animal_cav_0001.txt","non-writing","animal","10",3,2.52192809488736,1.77264196062445,0.7,0
"10_non-writing_animal_cav_0001.txt","non-writing","animal","10",4,2.64643934467102,1.6460172065831,0.7,0
"10_non-writing_animal_cav_0001.txt","non-writing","animal","10",5,2.24643934467102,1.44804930580796,0.5,0
"10_non-writing_animal_cav_0001.txt","non-writing","animal","10",6,2.12192809488736,1.49339383558839,0.5,0
"10_non-writing_animal_cav_0001.txt","non-writing","animal","10",7,2.84643934467102,1.81211361132746,0.8,0
"10_non-writing_animal_cav_0001.txt","non-writing","animal","10",8,2.37095059445467,1.60654555588008,0.6,0
"10_non-writing_animal_cav_0001.txt","non-writing","animal","10",9,2.32192809488736,1.62264196062445,0.6,0
"10_non-writing_animal_cav_0001.txt","non-writing","animal","10",10,2.37095059445467,1.50564946048022,0.6,0
"10_non-writing_animal_cav_0002.txt","non-writing","animal","10",1,2.84643934467102,1.81211361132746,0.8,0
"10_non-writing_animal_cav_0002.txt","non-writing","animal","10",2,2.84643934467102,1.91300970672733,0.8,0
"10_non-writing_animal_cav_0002.txt","non-writing","animal","10",3,2.12192809488736,1.46414571055233,0.5,0
"10_non-writing_animal_cav_0002.txt","non-writing","animal","10",4,2.64643934467102,1.67174586522458,0.7,0
"10_non-writing_animal_cav_0002.txt","non-writing","animal","10",5,2.64643934467102,1.75451345665521,0.7,0
"10_non-writing_animal_cav_0002.txt","non-writing","animal","10",6,2.52192809488736,1.77264196062445,0.7,0
"10_non-writing_animal_cav_0002.txt","non-writing","animal","10",7,2.84643934467102,1.81211361132746,0.8,0
"10_non-writing_animal_cav_0002.txt","non-writing","animal","10",8,2.84643934467102,1.91300970672733,0.8,0
"10_non-writing_animal_cav_0002.txt","non-writing","animal","10",9,2.12192809488736,1.46414571055233,0.5,0
"10_non-writing_animal_cav_0002.txt","non-writing","animal","10",10,2.64643934467102,1.71211361132746,0.7,0
"10_non-writing_animal_cav_0003.txt","non-writing","animal","10",1,2.44643934467102,1.45156199217314,0.6,0
"10_non-writing_animal_cav_0003.txt","non-writing","animal","10",2,2.44643934467102,1.53558496855347,0.6,0
"10_non-writing_animal_cav_0003.txt","non-writing","animal","10",3,2.32192809488736,1.64339383558839,0.6,0
"10_non-writing_animal_cav_0003.txt","non-writing","animal","10",4,2.24643934467102,1.28546558742878,0.5,0
"10_non-writing_animal_cav_0003.txt","non-writing","animal","10",5,1.84643934467102,1.29521722245059,0.4,0
"10_non-writing_animal_cav_0003.txt","non-writing","animal","10",6,2.32192809488736,1.62264196062445,0.6,0
"10_non-writing_animal_cav_0003.txt","non-writing","animal","10",7,2.64643934467102,1.6460172065831,0.7,0
"10_non-writing_animal_cav_0003.txt","non-writing","animal","10",8,2.37095059445467,1.62526533161915,0.6,0
"10_non-writing_animal_cav_0003.txt","non-writing","animal","10",9,2.32192809488736,1.62264196062445,0.6,0
"10_non-writing_animal_cav_0003.txt","non-writing","animal","10",10,2.64643934467102,1.6460172065831,0.7,0
"10_non-writing_animal_cav_0004.txt","non-writing","animal","10",1,2.64643934467102,1.71211361132746,0.7,0
"10_non-writing_animal_cav_0004.txt","non-writing","animal","10",2,1.68547529722733,1.26596909741453,0.4,0.333333333333333
"10_non-writing_animal_cav_0005.txt","non-writing","animal","10",1,2.37095059445467,1.5460172065831,0.6,0
"10_non-writing_animal_cav_0005.txt","non-writing","animal","10",2,2.44643934467102,1.64339383558839,0.6,0
"10_non-writing_animal_cav_0005.txt","non-writing","animal","10",3,2.12192809488736,1.34396183750089,0.5,0
"10_non-writing_animal_cav_0005.txt","non-writing","animal","10",4,2.04643934467102,1.40564946048022,0.5,0
"10_non-writing_animal_cav_0005.txt","non-writing","animal","10",5,2.44643934467102,1.64339383558839,0.6,0
"10_non-writing_animal_cav_0005.txt","non-writing","animal","10",6,2.04643934467102,1.42642297384579,0.5,0
"10_non-writing_animal_cav_0005.txt","non-writing","animal","10",7,2.37095059445467,1.50564946048022,0.6,0
"10_non-writing_animal_cav_0005.txt","non-writing","animal","10",8,2.24643934467102,1.39521722245059,0.5,0
"10_non-writing_animal_cav_0005.txt","non-writing","animal","10",9,1.84643934467102,1.21471371246483,0.4,0
"10_non-writing_animal_cav_0005.txt","non-writing","animal","10",10,2.64643934467102,1.6460172065831,0.7,0
"10_non-writing_animal_cav_0006.txt","non-writing","animal","10",1,1.84643934467102,1.20886021177926,0.4,0
"10_non-writing_animal_cav_0006.txt","non-writing","animal","10",2,1.97095059445467,1.25417711825388,0.4,0
"10_non-writing_animal_cav_0006.txt","non-writing","animal","10",3,2.32192809488736,1.62321222254675,0.6,0
"10_non-writing_animal_cav_0006.txt","non-writing","animal","10",4,2.04643934467102,1.40564946048022,0.5,0
"10_non-writing_animal_cav_0006.txt","non-writing","animal","10",5,1.97095059445467,1.26596909741453,0.4,0
"10_non-writing_animal_cav_0006.txt","non-writing","animal","10",6,2.32192809488736,1.62264196062445,0.6,0
"10_non-writing_animal_cav_0006.txt","non-writing","animal","10",7,2.37095059445467,1.5460172065831,0.6,0
"10_non-writing_animal_cav_0006.txt","non-writing","animal","10",8,2.17095059445467,1.45916892687479,0.5,0
"10_non-writing_animal_cav_0006.txt","non-writing","animal","10",9,2.32192809488736,1.57585271192349,0.6,0
"10_non-writing_animal_cav_0006.txt","non-writing","animal","10",10,1.84643934467102,1.20886021177926,0.4,0
"10_non-writing_animal_cav_0007.txt","non-writing","animal","10",1,2.44643934467102,1.5460172065831,0.6,0
"10_non-writing_animal_cav_0007.txt","non-writing","animal","10",2,2.17095059445467,1.48489758551627,0.5,0
"10_non-writing_animal_cav_0007.txt","non-writing","animal","10",3,2.32192809488736,1.62264196062445,0.6,0
"10_non-writing_animal_cav_0008.txt","non-writing","animal","10",1,2.17095059445467,1.42992080183873,0.5,0.2
"10_non-writing_animal_cav_0008.txt","non-writing","animal","10",2,2.64643934467102,1.75451345665521,0.7,0
"10_non-writing_animal_cav_0008.txt","non-writing","animal","10",3,2.32192809488736,1.62321222254675,0.6,0
"10_non-writing_animal_cav_0008.txt","non-writing","animal","10",4,2.17095059445467,1.37495661652362,0.5,0
"10_non-writing_animal_cav_0008.txt","non-writing","animal","10",5,2.84643934467102,1.91300970672733,0.8,0
"10_non-writing_animal_cav_0008.txt","non-writing","animal","10",6,2.32192809488736,1.62321222254675,0.6,0
"10_non-writing_animal_cav_0008.txt","non-writing","animal","10",7,2.04643934467102,1.40564946048022,0.5,0
"10_non-writing_animal_cav_0008.txt","non-writing","animal","10",8,2.17095059445467,1.48489758551627,0.5,0
"10_non-writing_animal_cav_0008.txt","non-writing","animal","10",9,1.84643934467102,1.19453209942319,0.4,0
"10_non-writing_animal_cav_0008.txt","non-writing","animal","10",10,2.17095059445467,1.37495661652362,0.5,0
"10_non-writing_animal_cav_0009.txt","non-writing","animal","10",1,2.64643934467102,1.67174586522458,0.7,0
"10_non-writing_animal_cav_0009.txt","non-writing","animal","10",2,2.24643934467102,1.51414571055233,0.5,0.2
"10_non-writing_animal_cav_0009.txt","non-writing","animal","10",3,2.32192809488736,1.57585271192349,0.6,0
"10_non-writing_animal_cav_0009.txt","non-writing","animal","10",4,2.64643934467102,1.6460172065831,0.7,0
"10_non-writing_animal_cav_0009.txt","non-writing","animal","10",5,2.64643934467102,1.77264196062445,0.7,0
"10_non-writing_animal_cav_0009.txt","non-writing","animal","10",6,2.32192809488736,1.64339383558839,0.6,0
"10_non-writing_animal_cav_0009.txt","non-writing","animal","10",7,2.37095059445467,1.50564946048022,0.6,0
"10_non-writing_animal_cav_0009.txt","non-writing","animal","10",8,2.84643934467102,1.91300970672733,0.8,0
"10_non-writing_animal_cav_0009.txt","non-writing","animal","10",9,2.04643934467102,1.49396409751069,0.5,0.2
"10_non-writing_animal_cav_0009.txt","non-writing","animal","10",10,2.24643934467102,1.3960172065831,0.5,0
"10_non-writing_animal_cth_0001.txt","non-writing","animal","10",1,2.44643934467102,1.43558496855347,0.6,0
"10_non-writing_animal_cth_0001.txt","non-writing","animal","10",2,2.44643934467102,1.62729743084402,0.6,0
"10_non-writing_animal_cth_0001.txt","non-writing","animal","10",3,1.97095059445467,1.05322854622256,0.4,0
"10_non-writing_animal_cth_0001.txt","non-writing","animal","10",4,2.44643934467102,1.54660458688743,0.6,0
"10_non-writing_animal_cth_0001.txt","non-writing","animal","10",5,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0001.txt","non-writing","animal","10",6,2.24643934467102,1.38810833681531,0.5,0
"10_non-writing_animal_cth_0001.txt","non-writing","animal","10",7,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0001.txt","non-writing","animal","10",8,2.64643934467102,1.74339383558839,0.7,0
"10_non-writing_animal_cth_0001.txt","non-writing","animal","10",9,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0001.txt","non-writing","animal","10",10,2.24643934467102,1.38810833681531,0.5,0
"10_non-writing_animal_cth_0002.txt","non-writing","animal","10",1,2.72192809488736,1.68376158169127,0.7,0
"10_non-writing_animal_cth_0002.txt","non-writing","animal","10",2,2.37095059445467,1.59339383558839,0.6,0.25
"10_non-writing_animal_cth_0002.txt","non-writing","animal","10",3,1.97095059445467,1.05322854622256,0.4,0
"10_non-writing_animal_cth_0002.txt","non-writing","animal","10",4,2.44643934467102,1.54660458688743,0.6,0
"10_non-writing_animal_cth_0002.txt","non-writing","animal","10",5,1.97095059445467,1.05322854622256,0.4,0
"10_non-writing_animal_cth_0002.txt","non-writing","animal","10",6,2.44643934467102,1.54660458688743,0.6,0
"10_non-writing_animal_cth_0002.txt","non-writing","animal","10",7,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0002.txt","non-writing","animal","10",8,2.84643934467102,1.88376158169127,0.8,0
"10_non-writing_animal_cth_0002.txt","non-writing","animal","10",9,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0002.txt","non-writing","animal","10",10,2.44643934467102,1.54660458688743,0.6,0
"10_non-writing_animal_cth_0003.txt","non-writing","animal","10",1,1.84643934467102,1.1883899168999,0.4,0
"10_non-writing_animal_cth_0003.txt","non-writing","animal","10",2,1.97095059445467,1.18458053311018,0.4,0
"10_non-writing_animal_cth_0003.txt","non-writing","animal","10",3,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0003.txt","non-writing","animal","10",4,2.44643934467102,1.54660458688743,0.6,0
"10_non-writing_animal_cth_0003.txt","non-writing","animal","10",5,2.52192809488736,1.42243324826178,0.6,0
"10_non-writing_animal_cth_0003.txt","non-writing","animal","10",6,2.64643934467102,1.73376158169127,0.7,0
"10_non-writing_animal_cth_0003.txt","non-writing","animal","10",7,1.97095059445467,1.05322854622256,0.4,0
"10_non-writing_animal_cth_0003.txt","non-writing","animal","10",8,1.68547529722733,1.23810833681531,0.4,0.5
"10_non-writing_animal_cth_0003.txt","non-writing","animal","10",9,1.76096404744368,1.30633684351741,0.4,0.333333333333333
"10_non-writing_animal_cth_0003.txt","non-writing","animal","10",10,1.97095059445467,1.27201193207095,0.4,0
"10_non-writing_animal_cth_0004.txt","non-writing","animal","10",1,2.12192809488736,1.40731840500164,0.5,0
"10_non-writing_animal_cth_0004.txt","non-writing","animal","10",2,2.44643934467102,1.58489758551627,0.6,0.25
"10_non-writing_animal_cth_0004.txt","non-writing","animal","10",3,2.24643934467102,1.35633684351741,0.5,0.2
"10_non-writing_animal_cth_0004.txt","non-writing","animal","10",4,2.24643934467102,1.38810833681531,0.5,0
"10_non-writing_animal_cth_0004.txt","non-writing","animal","10",5,1.84643934467102,1.12727029583308,0.4,0
"10_non-writing_animal_cth_0004.txt","non-writing","animal","10",6,1.89546184423832,1.27201193207095,0.4,0.166666666666667
"10_non-writing_animal_cth_0004.txt","non-writing","animal","10",7,2.44643934467102,1.4865665300377,0.6,0
"10_non-writing_animal_cth_0004.txt","non-writing","animal","10",8,2.24643934467102,1.38810833681531,0.5,0
"10_non-writing_animal_cth_0004.txt","non-writing","animal","10",9,1.84643934467102,1.1883899168999,0.4,0.166666666666667
"10_non-writing_animal_cth_0004.txt","non-writing","animal","10",10,2.17095059445467,1.43050818214306,0.5,0
"10_non-writing_animal_cth_0005.txt","non-writing","animal","10",1,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0005.txt","non-writing","animal","10",2,2.24643934467102,1.38810833681531,0.5,0
"10_non-writing_animal_cth_0005.txt","non-writing","animal","10",3,2.44643934467102,1.4865665300377,0.6,0
"10_non-writing_animal_cth_0005.txt","non-writing","animal","10",4,2.44643934467102,1.58489758551627,0.6,0
"10_non-writing_animal_cth_0005.txt","non-writing","animal","10",5,2.44643934467102,1.43558496855347,0.6,0
"10_non-writing_animal_cth_0005.txt","non-writing","animal","10",6,2.44643934467102,1.62729743084402,0.6,0
"10_non-writing_animal_cth_0005.txt","non-writing","animal","10",7,2.44643934467102,1.43558496855347,0.6,0
"10_non-writing_animal_cth_0005.txt","non-writing","animal","10",8,1.84643934467102,1.28810833681531,0.4,0.166666666666667
"10_non-writing_animal_cth_0005.txt","non-writing","animal","10",9,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0005.txt","non-writing","animal","10",10,2.44643934467102,1.54660458688743,0.6,0
"10_non-writing_animal_cth_0006.txt","non-writing","animal","10",1,1.48547529722733,0.973980421186502,0.3,0.285714285714286
"10_non-writing_animal_cth_0006.txt","non-writing","animal","10",2,1.84643934467102,1.33050818214306,0.4,0.166666666666667
"10_non-writing_animal_cth_0006.txt","non-writing","animal","10",3,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0006.txt","non-writing","animal","10",4,2.44643934467102,1.54660458688743,0.6,0
"10_non-writing_animal_cth_0006.txt","non-writing","animal","10",5,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0006.txt","non-writing","animal","10",6,1.97095059445467,1.18458053311018,0.4,0
"10_non-writing_animal_cth_0006.txt","non-writing","animal","10",7,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0006.txt","non-writing","animal","10",8,2.24643934467102,1.30067693785455,0.5,0
"10_non-writing_animal_cth_0006.txt","non-writing","animal","10",9,2.17095059445467,1.26763804193596,0.5,0
"10_non-writing_animal_cth_0006.txt","non-writing","animal","10",10,2.24643934467102,1.38810833681531,0.5,0
"10_non-writing_animal_cth_0007.txt","non-writing","animal","10",1,2.44643934467102,1.43558496855347,0.6,0
"10_non-writing_animal_cth_0007.txt","non-writing","animal","10",2,1.97095059445467,1.27201193207095,0.4,0
"10_non-writing_animal_cth_0007.txt","non-writing","animal","10",3,1.97095059445467,1.05322854622256,0.4,0
"10_non-writing_animal_cth_0007.txt","non-writing","animal","10",4,2.44643934467102,1.54660458688743,0.6,0
"10_non-writing_animal_cth_0007.txt","non-writing","animal","10",5,2.12192809488736,1.29521722245059,0.5,0
