"filename","subcorpus","code","huni.chars","hrate.chars","huni.strings","hrate.strings","ttr.chars","ttr.strings","rm.chars"
"shuffled_moc_0001","shuffled","moc_0001",1.83626021876937,3.15187337428784,4.69389199023988,3.85917968451519,0.006,0.28525641025641,0.303822937625755
"shuffled_moc_0002","shuffled","moc_0002",1.72467280168525,3.07899239203163,4.40877351665083,3.61520761348356,0.004,0.243506493506494,0.28714859437751
"shuffled_moc_0003","shuffled","moc_0003",1.76170184202163,2.32624253798828,3.90947146503593,2.96561209404491,0.0228571428571429,0.452830188679245,0.309941520467836
"shuffled_mya_0001","shuffled","mya_0001",4.82170780643697,4.69327458040647,5.79958979657928,4.42014919411513,0.045,0.950819672131147,0.0544502617801047
"shuffled_pan_0001","shuffled","pan_0001",4.7081622239364,4.23011012184916,6.58269803872101,5.32795419279402,0.051,0.767676767676768,0.0737618545837724
"shuffled_pra_0001","shuffled","pra_0001",4.24188324588385,3.64914206046087,6.32313683461744,5.03287685171948,0.038,0.801470588235294,0.0748440748440748
"shuffled_prc_0001","shuffled","prc_0001",4.33722014574569,3.61765433189737,6.06081859798965,4.20951257169446,0.0446927374301676,0.788135593220339,0.0833333333333333
"shuffled_prc_0002","shuffled","prc_0002",4.47205368393428,3.61668673917513,5.50450782936617,3.42451184041482,0.0888324873096447,0.868852459016393,0.0752089136490251
"shuffled_prc_0003","shuffled","prc_0003",4.22646559023765,3.487924268317,4.18016070412001,3.16648545282009,0.159340659340659,0.742857142857143,0.117647058823529
"shuffled_prc_0004","shuffled","prc_0004",4.37308866204038,3.2713131952371,4.38936485863439,2.83966182655072,0.154255319148936,0.806451612903226,0.0880503144654088
"shuffled_rus_0001","shuffled","rus_0001",4.46170812320966,3.8965923913235,6.59690591377724,5.1913851909632,0.043,0.855072463768116,0.0532915360501567
"shuffled_sin_0001","shuffled","sin_0001",4.67942836388594,4.46883281835242,6.2444348086281,5.04113922886117,0.051,0.808510638297872,0.053740779768177
"shuffled_sum_0001","shuffled","sum_0001",3.85355328556178,3.74683045355391,6.31634659706218,5.04577507971247,0.032,0.751515151515151,0.107438016528926
"shuffled_sum_0002","shuffled","sum_0002",3.9733447454293,3.85249900315945,5.30617065170919,3.98781593420104,0.0687679083094556,0.91304347826087,0.0646153846153846
"shuffled_sum_0003","shuffled","sum_0003",4.03548678368503,3.46107552278487,4.4594316186373,3.10309858703994,0.151515151515152,1,0.0571428571428571
"shuffled_sum_0004","shuffled","sum_0004",4.331549262092,3.71571447556675,3.8073549220576,2.51302041620217,0.145374449339207,1,0.0721649484536082
"shuffled_sum_0005","shuffled","sum_0005",4.07107488656523,3.9567240010008,3.90689059560852,2.57767853127743,0.0980392156862745,1,0.11304347826087
"shuffled_sum_0006","shuffled","sum_0006",3.91800298737287,3.23939501903409,4.31682771683252,2.88255718034186,0.167883211678832,0.91304347826087,0.087719298245614
"shuffled_sum_0007","shuffled","sum_0007",3.83449368208894,3.27517374352723,4.57440093740915,3.39826787126078,0.10958904109589,0.848484848484849,0.102564102564103
"shuffled_sum_0008","shuffled","sum_0008",3.91008776007882,3.28368030218615,4.62351664121802,3.16025873273783,0.127659574468085,0.961538461538462,0.0975609756097561
"shuffled_sum_0009","shuffled","sum_0009",3.84777792091805,3.40685366887719,5.74137111145751,4.49845163797746,0.054673721340388,0.808988764044944,0.100746268656716
"shuffled_sum_0010","shuffled","sum_0010",3.80649174848908,3.30213905888709,4.44889459043714,3.23505389033481,0.101769911504425,0.818181818181818,0.12807881773399
"shuffled_tam_0001","shuffled","tam_0001",4.4204664503517,4.55235120469704,6.1718297501138,4.66253178821894,0.037,0.938271604938272,0.0643821391484943
"shuffled_tel_0001","shuffled","tel_0001",4.723621862314,4.39819329209259,6.01886234856364,4.62717581268524,0.053,0.901234567901235,0.0485744456177402
"shuffled_tgl_0001","shuffled","tgl_0001",3.6810335636987,3.42880716312777,6.13473275734543,4.87583609456619,0.033,0.72972972972973,0.141675284384695
"shuffled_tha_0001","shuffled","tha_0001",5.26844869039443,4.34226252975649,4.32192809488736,3.05386919604531,0.052,1,0.0369198312236287
"shuffled_tir_0001","shuffled","tir_0001",5.36776183573872,4.45645870426418,6.66170333869806,5.43780749040668,0.101,0.806451612903226,0.053392658509455
"shuffled_tsl_0001","shuffled","tsl_0001",5.24907419423821,4.12412086631158,4.70043971814109,3.3207008425535,0.117516629711752,1,0.0351758793969849
"shuffled_vai_0001","shuffled","vai_0001",4.65616892300606,4.34628477792052,5.69144515776088,5.10083717135138,0.084,0.559171597633136,0.145196506550218
"shuffled_wsy_0001","shuffled","wsy_0001",4.22614113218515,3.45379223667576,6.17805590733327,4.73037694246993,0.025,0.9375,0.0512820512820513
"shuffled_zfi_0001","shuffled","zfi_0001",2.62974932938785,2.13284481049632,2.09306920777189,1.78130706857445,0.290322580645161,0.5,0.363636363636364
"shuffled_zgh_0001","shuffled","zgh_0001",3.87516309909607,3.68542344944355,6.46039929993134,5.16814145223635,0.027,0.720812182741117,0.0801644398766701
"shuffled_zul_0001","shuffled","zul_0001",4.2543307175498,3.57964986158717,6.19912633518491,4.84410308562554,0.032,0.894736842105263,0.0712809917355372
"animal_bhg_0001.txt","animal","bhg_0001",3.52535929531652,3.64945133795142,4.16477101614892,1.63409007597315,0.0261437908496732,0.08984375,0.00134228187919463
"animal_bhg_0002.txt","animal","bhg_0002",3.23212088671477,3.20036976335456,4.48623853722706,2.03514738126255,0.0772058823529412,0.263736263736264,0.0318725099601594
"animal_bhg_0003.txt","animal","bhg_0003",3.53768110124855,3.68575666389808,4.27063740874187,2.11941586431749,0.0340599455040872,0.110204081632653,0
"animal_bhg_0004.txt","animal","bhg_0004",3.1492983424814,3.25265878354892,3.98977583388453,2.33639319122988,0.0557184750733138,0.210526315789474,0.0279503105590062
"animal_bhg_0005.txt","animal","bhg_0005",3.43472598577664,3.08225418212213,4.29715142786216,2.62305376144847,0.120879120879121,0.409836065573771,0.0125
"animal_bhg_0006.txt","animal","bhg_0006",2.97153699067622,3.9030948855441,4.98557492719303,2.52070777828359,0.027,0.0881801125703565,0.0544707091469681
"animal_bhg_0007.txt","animal","bhg_0007",3.55012555440924,3.94098370445341,5.76187857550274,3.43495632845819,0.027,0.198391420911528,0.0174717368961973
"animal_bhg_0008.txt","animal","bhg_0008",3.56005431396736,3.91525330398219,5.64621161779986,3.15465749877083,0.0271356783919598,0.192771084337349,0.0185950413223141
"animal_bhg_0009.txt","animal","bhg_0009",3.22050070195741,3.04365092903996,3.68148815738989,2.1913025023272,0.0892018779342723,0.25,0.0103092783505155
"animal_bhg_0010.txt","animal","bhg_0010",3.28594520575174,3.4231273632045,4.57013478670802,2.37377927342961,0.0516431924882629,0.20979020979021,0.0173267326732673
"animal_cad_0001.txt","animal","cad_0001",2.12521276604129,1.83305845670892,2.35274578087187,1.66928460348749,0.166666666666667,0.428571428571429,0.366666666666667
"animal_cad_0002.txt","animal","cad_0002",1.79306201746892,1.20920627145212,4.08746284125034,2.84338843006664,0.0264900662251656,1,0.727891156462585
"animal_cav_0001.txt","animal","cav_0001",3.2646992281262,3.42804216873848,5.18416063560488,2.96209660907007,0.0515970515970516,0.316176470588235,0.0155440414507772
"animal_cav_0002.txt","animal","cav_0002",3.57816345331826,3.64305967042113,5.03360201408421,3.01081479405836,0.0345911949685535,0.207547169811321,0
"animal_cav_0003.txt","animal","cav_0003",3.10633459526341,2.89011824198097,3.63402795613475,2.3742293781978,0.0909090909090909,0.305084745762712,0.0125
"animal_cav_0004.txt","animal","cav_0004",2.72778069915238,2.09935414717917,2.75,1.73694131966981,0.434782608695652,0.875,0.153846153846154
"animal_cav_0005.txt","animal","cav_0005",3.00015361670325,2.96154944789514,3.77840172169498,2.59063316605011,0.0898203592814371,0.321428571428571,0
"animal_cav_0006.txt","animal","cav_0006",2.39833017338917,2.51132878039487,1.86707214876352,1.24362996631202,0.0603448275862069,0.102564102564103,0
"animal_cav_0007.txt","animal","cav_0007",2.69919834670499,1.97558937806846,2.18670434591002,1.49582257199422,0.25,0.454545454545455,0
"animal_cav_0008.txt","animal","cav_0008",3.20267008100952,2.99386325408243,4.40500133568974,2.91134611501691,0.111801242236025,0.481481481481481,0.027972027972028
"animal_cav_0009.txt","animal","cav_0009",3.25420765172968,2.85579482367685,4.40682112895224,2.85089696359697,0.146551724137931,0.58974358974359,0.0303030303030303
"animal_cth_0001.txt","animal","cth_0001",2.91111043393582,2.78304426559452,3.01631153340004,1.88625119902805,0.0418118466898955,0.138888888888889,0
"animal_cth_0002.txt","animal","cth_0002",3.05345342439778,3.39381813519496,3.83534697663839,2.42909967720277,0.0287026406429392,0.128440366972477,0.00118203309692671
"animal_cth_0003.txt","animal","cth_0003",2.76425473934598,2.87744967882651,3.45934895952079,1.97999419104296,0.0332480818414322,0.13265306122449,0.0502645502645503
"animal_cth_0004.txt","animal","cth_0004",2.85637787100669,3.28951962322338,3.44954255649917,2.28612618476716,0.0205391527599487,0.0769230769230769,0.0209698558322412
"animal_cth_0005.txt","animal","cth_0005",3.43620895659008,3.5659877699369,5.95972130259611,3.51160171820539,0.027,0.221354166666667,0.00719424460431655
"animal_cth_0006.txt","animal","cth_0006",3.0785519701147,3.32713910547364,4.99531397248086,3.05353394558331,0.0444078947368421,0.276315789473684,0.0206540447504303
"animal_cth_0007.txt","animal","cth_0007",3.21165894559233,3.2538412677472,4.90529050391627,3.08434424299653,0.0446428571428571,0.285714285714286,0.0242990654205607
"animal_cth_0008.txt","animal","cth_0008",3.19126980917014,3.49629310085667,5.2381760768957,2.73735881960265,0.026,0.111888111888112,0.00924024640657084
"animal_cth_0009.txt","animal","cth_0009",3.29437281999069,3.47287923666025,5.02741235140903,2.73981691197925,0.025,0.147222222222222,0.0112820512820513
"animal_cth_0010.txt","animal","cth_0010",3.38165319734825,3.46428815756023,5.35699328253994,2.88654708484733,0.024,0.071,0.00409836065573771
"animal_cth_0011.txt","animal","cth_0011",3.35819967604223,3.30852845079463,4.99412690157983,3.00690704975993,0.043046357615894,0.278145695364238,0.0121107266435986
"animal_zfi_0001.txt","animal","zfi_0001",2.62974932938785,2.46634522777811,2.98423416465249,1.64178229917421,0.290322580645161,0.470588235294118,0
"morse_moc_0001.txt","morse","moc_0001",1.83626021876937,3.53418029208409,4.05386031355248,2.68828089069232,0.006,0.0648379052369077,0.212273641851107
"morse_moc_0002.txt","morse","moc_0002",1.72467280168525,3.41954774811513,4.19692031933574,2.65788450949549,0.004,0.0409090909090909,0.194779116465863
"morse_moc_0003.txt","morse","moc_0003",1.76170184202163,2.52953786685394,3.87361987013235,2.62421650426424,0.0228571428571429,0.339622641509434,0.198830409356725
"natural_dna_0001.txt","natural","dna_0001",1.82026384818355,1.55854193085524,7.29462074889163,5.88360611691888,0.004,1,0.331325301204819
"natural_dna_0002.txt","natural","dna_0002",1.9883451831728,1.67520770042058,7.70735913208088,6.28944879390768,0.004,1,0.241967871485944
"natural_dna_0003.txt","natural","dna_0003",2.22519399721501,0.899049004201795,8.97745183631197,7.39301083810527,0.005,0.873772791023843,0.543718592964824
"natural_dna_0004.txt","natural","dna_0004",1.96140092035339,1.66513216198309,9.47775826644389,8.04356925054213,0.004,1,0.252008032128514
"natural_dna_0005.txt","natural","dna_0005",1.99237704454794,1.49981503946379,9.47775826644389,8.04356925054213,0.004,1,0.31425702811245
"natural_dna_0006.txt","natural","dna_0006",1.95747682918281,1.26483997060967,9.47775826644389,8.04356925054213,0.004,1,0.312248995983936
"natural_dna_0007.txt","natural","dna_0007",1.94133553109981,1.29043304223694,9.47775826644389,8.04356925054213,0.004,1,0.289156626506024
"natural_dna_0008.txt","natural","dna_0008",1.52052053799457,0.980688930028677,9.47775826644389,8.04356925054213,0.004,1,0.572289156626506
"natural_dna_0010.txt","natural","dna_0010",1.9777094557227,1.65612605142363,9.47775826644389,8.04356925054213,0.004,1,0.279116465863454
"natural_dna_0012.txt","natural","dna_0012",1.99330215517307,1.67084901051822,9.47775826644389,8.04356925054213,0.004,1,0.30421686746988
"natural_dna_0013.txt","natural","dna_0013",1.96791758464415,1.6566798531983,9.47775826644389,8.04356925054213,0.004,1,0.232931726907631
"natural_dna_0014.txt","natural","dna_0014",1.93121669985123,1.64494067192794,9.29543007570055,7.38160504415532,0.004,0.908835904628331,0.303212851405622
"natural_dna_0015.txt","natural","dna_0015",1.93715397340644,1.60921076612216,9.47775826644389,8.04356925054213,0.004,1,0.257028112449799
"natural_dna_0016.txt","natural","dna_0016",1.89334595016702,1.61738035897547,9.47775826644389,8.04356925054213,0.004,1,0.328313253012048
